56	"Gorilla"		6	6.0	5.0	0.34054054054054056	0.41481481481481475	0.0	0.26551765	0.265518	0.017481041797060733	0
31	Agent Owen		3	3.0	7.0	0.2971698113207547	0.3554421768707481	0.0	0.024884561	0.024883684	0.010706804075085567	0
35	Alberto Suarez		4	4.0	5.0	0.43448275862068964	0.47671957671957654	444.3344017094018	0.09860476	0.09860387	0.013248400802684171	0
63	Alejandro Ayala		2	2.0	6.0	0.30434782608695654	0.3341269841269841	0.0	0.015634013	0.015633872	0.008801171458447256	0
43	Ambassador Arthur Crosby		7	7.0	7.0	0.3230769230769231	0.41311413454270585	73.9767288267288	0.04172427	0.041722793	0.023371608073727006	0
25	Ambassador Noonan		6	6.0	7.0	0.3181818181818182	0.3998866213151926	79.31950271950272	0.035859194	0.035857953	0.021854588586100045	0
39	Ana Gaviria		1	1.0	7.0	0.2703862660944206	0.3035903250188963	0.0	0.006773198	0.0067730006	0.005431685627041398	0
16	Bill Stechner		6	6.0	7.0	0.31343283582089554	0.3938019652305365	58.92944832944833	0.031808734	0.0318076	0.020459725526371556	0
50	Carlos Castano Gil		3	3.0	7.0	0.28125	0.32766439909297046	4.894444444444445	0.0077017234	0.00770149	0.011958074579191373	0
23	Carlos Lehder		4	4.0	5.0	0.34615384615384615	0.4076719576719576	0.0	0.12742026	0.12742038	0.013836912755163222	0
13	Cesar Gaviria		10	10.0	6.0	0.3684210526315789	0.45476190476190453	261.95127650127654	0.04910929	0.04910801	0.03634256753245433	0
17	Claudia Messina		4	4.0	7.0	0.30434782608695654	0.36866969009826134	20.4	0.0275703	0.027569313	0.014124370593246094	0
4	Colonel Horacio Carrillo		8	8.0	6.0	0.375	0.4494708994708992	93.1746614496614	0.05649672	0.056495108	0.025913485649016403	0
53	Colonel Hugo Martinez		7	7.0	7.0	0.3197969543147208	0.4078231292517005	84.35799478299478	0.042194106	0.042192686	0.024289832684859326	0
26	Colonel Lou Wysession		2	2.0	7.0	0.29577464788732394	0.3448601662887375	0.0	0.015601006	0.015600451	0.008227013847451755	0
3	Connie Murphy		3	3.0	7.0	0.2930232558139535	0.3501511715797429	1.6666666666666667	0.018837515	0.018836955	0.01162730960795285	0
27	Diana Turbay		1	1.0	6.0	0.2647058823529412	0.2888888888888888	0.0	0.011658313	0.011658318	0.006212410358154069	0
47	Diego Murillo Berjarano - "Don Berna"		4	4.0	7.0	0.2985781990521327	0.36205593348450477	50.92579365079366	0.014847401	0.014846943	0.015350661913570953	0
14	Eduardo Sandoval		3	3.0	7.0	0.3073170731707317	0.36814058956916074	4.729195804195806	0.025220525	0.025219716	0.010971409446447365	0
44	Edward Jacoby		1	1.0	7.0	0.2863636363636364	0.32634164777021907	0.0	0.010655227	0.010654863	0.005129797864673933	0
24	Elisa Alvarez		5	5.0	6.0	0.35195530726256985	0.40846560846560825	60.018939393939405	0.03593024	0.035929415	0.018205233898735677	0
6	Fabio Ochoa		7	7.0	5.0	0.35795454545454547	0.438095238095238	163.16666666666652	0.14331704	0.14331718	0.024147755303573486	0
12	Fernando Duque		4	4.0	5.0	0.39375	0.44629629629629625	217.88308080808096	0.09141982	0.09141966	0.015716975805431327	0
36	Fernando Galeano		2	2.0	5.0	0.34054054054054056	0.38835978835978824	0.0	0.08188099	0.081881054	0.008411617972914304	0
51	Fidel Castano		3	3.0	7.0	0.28125	0.32766439909297046	4.894444444444445	0.0077017234	0.00770149	0.011958074579191373	0
55	General Diego Vargas		4	4.0	7.0	0.3073170731707317	0.3721088435374147	3.6069735819735826	0.030226994	0.030225992	0.013814363453399132	0
58	George Bush Sr.		2	2.0	8.0	0.24609375	0.29143990929705205	0.0	0.0095572695	0.009556891	0.00818451335601959	0
18	Gilberto Rodriguez		3	3.0	7.0	0.21724137931034482	0.26262282690854105	30.5	0.006936487	0.0069364957	0.01436272618717917	0
21	Gonzalo Rodriguez Gacha		4	4.0	5.0	0.34615384615384615	0.4076719576719576	0.0	0.12742026	0.12742038	0.013836912755163222	0
52	Gustavo de Greiff		2	2.0	6.0	0.3181818181818182	0.3534391534391534	0.0	0.01938156	0.019381339	0.008773429543833713	0
22	Gustavo Gaviria		2	2.0	5.0	0.3333333333333333	0.383068783068783	17.666666666666668	0.07723642	0.077236496	0.008364035916957844	0
19	Helmer Herrera - "Pacho"		4	4.0	6.0	0.2727272727272727	0.33095238095238083	180.0	0.04144495	0.041445	0.01635800808457201	0
10	Hermilda Gaviria		4	4.0	5.0	0.3351063829787234	0.3962962962962962	0.3333333333333333	0.11413566	0.114135765	0.014414936991261586	0
54	Hugo Martinez Jr.		1	1.0	8.0	0.24324324324324326	0.28085789871504147	0.0	0.0058194976	0.0058192797	0.005294486461534515	0
62	Ivan Torres		3	3.0	5.0	0.3727810650887574	0.41984126984126974	75.655303030303	0.07742696	0.07742687	0.01186598782038441	0
60	Jaime Carrera		2	2.0	5.0	0.3620689655172414	0.40396825396825387	41.87500000000001	0.07354201	0.073542	0.008432625450663065	0
59	Jaime Mendoza		2	2.0	7.0	0.2647058823529412	0.30015117157974286	0.0	0.004300131	0.004300038	0.008933592029330015	0
46	Jairo		1	1.0	5.0	0.3298429319371728	0.3724867724867724	0.0	0.070315234	0.070315294	0.005030411573187019	0
2	Javier Pena		12	12.0	6.0	0.39375	0.49179894179894157	242.38639416139415	0.071360804	0.071358606	0.03781635984304266	0
5	Jorge Ochoa		7	7.0	5.0	0.35795454545454547	0.438095238095238	163.16666666666652	0.14331704	0.14331718	0.024147755303573486	0
